sales_id,order_id,item_name_id,quantity,unit_price,overall_price,size,category,components,item_name,employee_id
SI_11329,OR_11329,item_11429,383,292.79,112138.57,S,Category B,"LED Bulb, Ceiling Rose, Socket/Outlet plug, Main Switch",system,emp_1275
SI_11330,OR_11330,item_11430,799,32.26,25775.74,XL,Category B,"Socket/Outlet plug, LED Bulb, Holders, Main Switch",exactly,emp_1298
SI_11331,OR_11331,item_11431,442,777.43,343624.06,XL,Category C,"Fan, Ceiling Rose",hair,emp_503
SI_11332,OR_11332,item_11432,851,404.94,344603.94,XXL,Category C,"Socket/Outlet plug, Ceiling Rose, Fan, Holders, LED Bulb, Cables",right,emp_414
SI_11333,OR_11333,item_11433,717,419.55,300817.35,L,Category B,"Fan, Socket/Outlet plug, Holders",lay,emp_124
SI_11334,OR_11334,item_11434,958,702.74,673224.92,XL,Category C,"Ceiling Rose, Switches, LED Bulb, Main Switch, Cables, Holders, Fan",finally,emp_2463
SI_11335,OR_11335,item_11435,171,714.41,122164.11,L,Category C,"Fan, Switches, Socket/Outlet plug, Holders, Main Switch, Cables",she,emp_2257
SI_11336,OR_11336,item_11436,790,543.35,429246.5,M,Category C,"Cables, Main Switch, Holders, Fan",respond,emp_2677
SI_11337,OR_11337,item_11437,307,439.89,135046.23,XXL,Category B,"Socket/Outlet plug, Holders, Switches, LED Bulb, Main Switch, Ceiling Rose, Cables",car,emp_650
SI_11338,OR_11338,item_11438,298,301.02,89703.96,XL,Category A,"Fan, Cables",wear,emp_1847
SI_11339,OR_11339,item_11439,867,423.29,366992.43,M,Category B,"Main Switch, Cables, Holders, Ceiling Rose, Fan",arrive,emp_2607
SI_11340,OR_11340,item_11440,207,983.7,203625.9,XL,Category A,Main Switch,field,emp_875
SI_11341,OR_11341,item_11441,773,593.28,458605.44,S,Category B,"Main Switch, LED Bulb, Ceiling Rose",court,emp_690
SI_11342,OR_11342,item_11442,855,576.74,493112.7,M,Category B,"Fan, Holders, Cables, Ceiling Rose, Main Switch, Switches, LED Bulb",statement,emp_1697
SI_11343,OR_11343,item_11443,479,900.72,431444.88,XXL,Category A,"Main Switch, Fan, LED Bulb, Cables, Holders, Ceiling Rose",receive,emp_2583
SI_11344,OR_11344,item_11444,899,86.09,77394.91,M,Category B,"Main Switch, Switches, Ceiling Rose, Cables, Holders, Fan",stand,emp_2355
SI_11345,OR_11345,item_11445,337,565.11,190442.07,XXL,Category A,Main Switch,song,emp_2317
SI_11346,OR_11346,item_11446,996,331.16,329835.36,M,Category C,"Socket/Outlet plug, Main Switch, LED Bulb, Holders, Fan",relate,emp_1990
SI_11347,OR_11347,item_11447,994,796.49,791711.06,XL,Category B,"Socket/Outlet plug, Fan, Switches",research,emp_2676
SI_11348,OR_11348,item_11448,633,290.88,184127.04,XXL,Category C,"Socket/Outlet plug, Cables",person,emp_1345
SI_11349,OR_11349,item_11449,228,142.81,32560.68,S,Category A,"Holders, Main Switch",himself,emp_2480
SI_11350,OR_11350,item_11450,901,584.17,526337.17,L,Category A,"LED Bulb, Fan, Ceiling Rose, Cables, Socket/Outlet plug, Switches",power,emp_986
SI_11351,OR_11351,item_11451,814,557.49,453796.86,M,Category B,"Main Switch, Cables, LED Bulb, Socket/Outlet plug, Ceiling Rose, Fan, Switches",item,emp_793
SI_11352,OR_11352,item_11452,229,788.84,180644.36,M,Category C,LED Bulb,idea,emp_1838
SI_11353,OR_11353,item_11453,587,131.6,77249.2,XL,Category A,"Fan, LED Bulb, Socket/Outlet plug, Cables, Switches, Ceiling Rose, Main Switch, Holders",address,emp_168
SI_11354,OR_11354,item_11454,498,362.47,180510.06,XL,Category C,"LED Bulb, Fan, Main Switch, Switches, Cables, Ceiling Rose",role,emp_386
SI_11355,OR_11355,item_11455,410,516.0,211560.0,S,Category A,"Switches, LED Bulb, Holders",discuss,emp_1900
SI_11356,OR_11356,item_11456,720,539.35,388332.0,S,Category A,"Ceiling Rose, Fan, Main Switch, Holders, Cables, Socket/Outlet plug",seek,emp_496
SI_11357,OR_11357,item_11457,631,110.91,69984.21,L,Category C,"Cables, LED Bulb, Switches, Socket/Outlet plug, Ceiling Rose, Main Switch, Holders, Fan",end,emp_474
SI_11358,OR_11358,item_11458,523,34.64,18116.72,L,Category C,"Cables, Switches, LED Bulb, Main Switch, Fan, Ceiling Rose, Socket/Outlet plug",source,emp_1346
SI_11359,OR_11359,item_11459,954,120.59,115042.86,XXL,Category C,Switches,heavy,emp_755
SI_11360,OR_11360,item_11460,989,844.4,835111.6,XXL,Category C,"LED Bulb, Holders, Ceiling Rose, Fan, Cables, Main Switch, Socket/Outlet plug, Switches",the,emp_2075
SI_11361,OR_11361,item_11461,317,628.1,199107.7,S,Category B,"Switches, LED Bulb, Socket/Outlet plug",a,emp_2343
SI_11362,OR_11362,item_11462,928,999.2,927257.6,S,Category C,"Switches, Cables, Ceiling Rose, Main Switch",remember,emp_1124
SI_11363,OR_11363,item_11463,663,68.13,45170.19,S,Category A,Ceiling Rose,somebody,emp_387
SI_11364,OR_11364,item_11464,277,38.78,10742.06,L,Category B,"Ceiling Rose, Cables, LED Bulb, Switches, Socket/Outlet plug, Holders, Main Switch",rule,emp_333
SI_11365,OR_11365,item_11465,371,86.43,32065.53,S,Category B,"Cables, Main Switch, Holders, Fan, Ceiling Rose, Socket/Outlet plug, Switches",president,emp_1332
SI_11366,OR_11366,item_11466,838,97.78,81939.64,XL,Category C,"Socket/Outlet plug, Fan",staff,emp_1561
SI_11367,OR_11367,item_11467,207,654.77,135537.39,L,Category C,Switches,tax,emp_1485
SI_11368,OR_11368,item_11468,896,743.98,666606.08,S,Category C,"Fan, Main Switch, Switches, Holders",test,emp_736
SI_11369,OR_11369,item_11469,928,908.6,843180.8,M,Category B,"LED Bulb, Ceiling Rose, Socket/Outlet plug, Main Switch, Cables, Holders, Fan, Switches",south,emp_2685
SI_11370,OR_11370,item_11470,322,234.95,75653.9,M,Category B,"Main Switch, Ceiling Rose, LED Bulb, Fan, Cables",amount,emp_471
SI_11371,OR_11371,item_11471,310,450.56,139673.6,XL,Category B,"Switches, Fan, Ceiling Rose, LED Bulb",despite,emp_1820
SI_11372,OR_11372,item_11472,313,892.41,279324.33,XXL,Category A,"Fan, LED Bulb, Holders, Switches, Main Switch",decide,emp_2710
SI_11373,OR_11373,item_11473,407,945.07,384643.49,S,Category B,"Socket/Outlet plug, Switches, LED Bulb, Holders, Ceiling Rose, Main Switch, Cables, Fan",that,emp_1454
SI_11374,OR_11374,item_11474,892,967.29,862822.68,M,Category B,"LED Bulb, Cables, Main Switch, Switches, Socket/Outlet plug, Fan, Ceiling Rose, Holders",teach,emp_694
SI_11375,OR_11375,item_11475,431,600.3,258729.3,S,Category A,"Cables, Fan, Ceiling Rose, LED Bulb, Main Switch, Switches, Socket/Outlet plug, Holders",just,emp_977
SI_11376,OR_11376,item_11476,579,115.12,66654.48,XXL,Category B,"Main Switch, Switches, Ceiling Rose, Fan, Holders, Cables, Socket/Outlet plug",week,emp_1381
SI_11377,OR_11377,item_11477,734,711.22,522035.48,XL,Category A,Switches,three,emp_989
SI_11378,OR_11378,item_11478,129,409.63,52842.27,XL,Category B,"LED Bulb, Switches, Socket/Outlet plug",join,emp_1152
SI_11379,OR_11379,item_11479,385,560.0,215600.0,S,Category C,"LED Bulb, Main Switch, Fan, Switches",them,emp_847
SI_11380,OR_11380,item_11480,229,138.78,31780.62,XL,Category A,Fan,poor,emp_111
SI_11381,OR_11381,item_11481,244,713.73,174150.12,S,Category A,Main Switch,oil,emp_2450
SI_11382,OR_11382,item_11482,346,611.69,211644.74,L,Category B,"Socket/Outlet plug, LED Bulb",brother,emp_1730
SI_11383,OR_11383,item_11483,139,307.95,42805.05,XXL,Category A,Holders,production,emp_1484
SI_11384,OR_11384,item_11484,108,56.5,6102.0,L,Category C,"Ceiling Rose, Switches, LED Bulb, Holders, Main Switch, Fan, Cables, Socket/Outlet plug",arrive,emp_856
SI_11385,OR_11385,item_11485,206,906.81,186802.86,S,Category C,"Switches, Holders",item,emp_1020
SI_11386,OR_11386,item_11486,121,141.03,17064.63,L,Category B,Socket/Outlet plug,quality,emp_974
SI_11387,OR_11387,item_11487,143,885.79,126667.97,M,Category C,"Cables, Switches, Main Switch, Fan, LED Bulb, Holders, Ceiling Rose",think,emp_1723
SI_11388,OR_11388,item_11488,636,29.07,18488.52,M,Category B,"Cables, Main Switch",black,emp_546
SI_11389,OR_11389,item_11489,160,209.88,33580.8,XL,Category A,"Holders, Ceiling Rose, Switches",hotel,emp_1048
SI_11390,OR_11390,item_11490,169,125.28,21172.32,XL,Category C,"LED Bulb, Socket/Outlet plug, Fan, Ceiling Rose, Main Switch, Cables, Holders",stuff,emp_1730
SI_11391,OR_11391,item_11491,485,572.07,277453.95,S,Category A,Switches,find,emp_577
SI_11392,OR_11392,item_11492,613,45.65,27983.45,XL,Category B,"Ceiling Rose, Holders",even,emp_1276
SI_11393,OR_11393,item_11493,192,172.17,33056.64,M,Category A,"Holders, Cables, Switches, Socket/Outlet plug, Main Switch, Ceiling Rose",court,emp_2084
SI_11394,OR_11394,item_11494,988,686.05,677817.4,M,Category B,"Cables, Socket/Outlet plug, Holders, Switches",free,emp_2129
SI_11395,OR_11395,item_11495,206,648.06,133500.36,L,Category B,"Socket/Outlet plug, Holders, LED Bulb, Fan",know,emp_1828
SI_11396,OR_11396,item_11496,494,867.45,428520.3,S,Category B,"Holders, Main Switch, LED Bulb, Switches, Socket/Outlet plug, Fan, Ceiling Rose",lay,emp_1574
SI_11397,OR_11397,item_11497,898,237.97,213697.06,M,Category C,"LED Bulb, Socket/Outlet plug, Main Switch, Fan, Holders",attorney,emp_1821
SI_11398,OR_11398,item_11498,131,747.36,97904.16,L,Category B,"LED Bulb, Switches, Fan, Ceiling Rose, Main Switch, Holders",husband,emp_2343
SI_11399,OR_11399,item_11499,546,708.23,386693.58,XXL,Category A,Ceiling Rose,base,emp_133
SI_11400,OR_11400,item_11500,660,215.47,142210.2,M,Category B,"Main Switch, Socket/Outlet plug, Fan",prevent,emp_2496
SI_11401,OR_11401,item_11501,561,503.81,282637.41,XL,Category B,"Fan, LED Bulb, Holders, Switches",reality,emp_730
SI_11402,OR_11402,item_11502,888,295.6,262492.8,S,Category C,"Ceiling Rose, Cables",watch,emp_198
SI_11403,OR_11403,item_11503,268,415.21,111276.28,XL,Category C,Fan,matter,emp_1895
SI_11404,OR_11404,item_11504,705,570.24,402019.2,L,Category C,"Holders, Cables, Socket/Outlet plug",order,emp_2287
SI_11405,OR_11405,item_11505,276,194.01,53546.76,XL,Category C,Fan,a,emp_472
SI_11406,OR_11406,item_11506,212,594.82,126101.84,L,Category A,"Switches, Socket/Outlet plug, Fan, LED Bulb, Cables",general,emp_632
SI_11407,OR_11407,item_11507,827,896.15,741116.05,XXL,Category B,"Main Switch, LED Bulb, Socket/Outlet plug, Holders, Fan, Switches, Cables",fire,emp_671
SI_11408,OR_11408,item_11508,452,932.43,421458.36,XXL,Category B,"Switches, Main Switch, Cables, Fan, Ceiling Rose, Socket/Outlet plug, LED Bulb",national,emp_377
SI_11409,OR_11409,item_11509,283,744.17,210600.11,M,Category B,"Holders, LED Bulb, Cables, Fan, Main Switch, Switches",camera,emp_1874
SI_11410,OR_11410,item_11510,581,740.43,430189.83,XXL,Category B,"Ceiling Rose, Holders, Switches, Cables, LED Bulb, Main Switch",child,emp_527
SI_11411,OR_11411,item_11511,885,828.01,732788.85,L,Category C,"Main Switch, Cables, Switches",form,emp_1899
SI_11412,OR_11412,item_11512,680,887.78,603690.4,L,Category C,"Switches, Holders, LED Bulb, Fan, Cables, Socket/Outlet plug, Main Switch, Ceiling Rose",president,emp_1806
SI_11413,OR_11413,item_11513,235,456.33,107237.55,M,Category B,"Cables, Switches, Ceiling Rose, Main Switch, LED Bulb, Socket/Outlet plug, Fan",whom,emp_1759
SI_11414,OR_11414,item_11514,931,70.61,65737.91,L,Category B,Socket/Outlet plug,stuff,emp_2683
SI_11415,OR_11415,item_11515,863,980.91,846525.33,S,Category C,"Socket/Outlet plug, Main Switch",may,emp_423
SI_11416,OR_11416,item_11516,149,835.36,124468.64,XL,Category C,Cables,go,emp_2424
SI_11417,OR_11417,item_11517,381,215.48,82097.88,L,Category B,"Holders, Main Switch",cause,emp_1858
SI_11418,OR_11418,item_11518,737,12.91,9514.67,XL,Category A,"Ceiling Rose, Cables, Socket/Outlet plug, Switches, Main Switch",our,emp_1675
SI_11419,OR_11419,item_11519,132,707.63,93407.16,XL,Category B,"Holders, LED Bulb, Socket/Outlet plug, Ceiling Rose, Cables",protect,emp_2541
SI_11420,OR_11420,item_11520,616,68.12,41961.92,S,Category B,"LED Bulb, Socket/Outlet plug, Ceiling Rose, Switches, Cables, Fan, Holders",picture,emp_537
SI_11421,OR_11421,item_11521,928,17.91,16620.48,S,Category A,"Socket/Outlet plug, LED Bulb, Ceiling Rose, Main Switch, Cables, Holders, Switches",develop,emp_1642
SI_11422,OR_11422,item_11522,779,504.83,393262.57,XL,Category B,"LED Bulb, Socket/Outlet plug, Ceiling Rose, Cables, Main Switch, Holders, Switches",sea,emp_2618
SI_11423,OR_11423,item_11523,432,774.74,334687.68,L,Category C,"Switches, Socket/Outlet plug, Main Switch, Holders, Fan",thought,emp_942
SI_11424,OR_11424,item_11524,406,78.2,31749.2,XXL,Category B,"Main Switch, Socket/Outlet plug, Holders, LED Bulb",act,emp_2697
SI_11425,OR_11425,item_11525,301,562.22,169228.22,L,Category A,"LED Bulb, Holders, Socket/Outlet plug, Fan, Main Switch, Ceiling Rose",bed,emp_297
SI_11426,OR_11426,item_11526,438,711.54,311654.52,XL,Category A,"LED Bulb, Socket/Outlet plug, Main Switch",amount,emp_2694
SI_11427,OR_11427,item_11527,113,838.87,94792.31,M,Category A,"LED Bulb, Main Switch, Ceiling Rose",never,emp_1276
SI_11428,OR_11428,item_11528,625,29.45,18406.25,S,Category B,"Main Switch, Holders, Fan, Cables, LED Bulb, Socket/Outlet plug, Ceiling Rose",rule,emp_1222
SI_11429,OR_11429,item_11529,754,86.95,65560.3,L,Category A,"Cables, Fan, Socket/Outlet plug, Ceiling Rose, Holders, Switches, LED Bulb",same,emp_900
SI_11430,OR_11430,item_11530,399,114.34,45621.66,L,Category B,"Main Switch, Holders, Ceiling Rose, LED Bulb, Cables",manage,emp_1747
SI_11431,OR_11431,item_11531,281,888.38,249634.78,L,Category C,"Cables, Main Switch, Fan, Switches, Ceiling Rose",organization,emp_1875
SI_11432,OR_11432,item_11532,551,316.47,174374.97,XL,Category A,"Switches, Main Switch",fish,emp_738
SI_11433,OR_11433,item_11533,925,350.15,323888.75,S,Category B,"Fan, Cables, Socket/Outlet plug, LED Bulb, Switches, Ceiling Rose, Main Switch",page,emp_1002
SI_11434,OR_11434,item_11534,726,309.17,224457.42,M,Category B,Ceiling Rose,memory,emp_2273
SI_11435,OR_11435,item_11535,358,684.48,245043.84,XL,Category C,"Ceiling Rose, Cables, Fan",war,emp_1565
SI_11436,OR_11436,item_11536,103,458.0,47174.0,M,Category C,"Holders, Main Switch, Switches, Fan, Socket/Outlet plug, Ceiling Rose, Cables",each,emp_1582
SI_11437,OR_11437,item_11537,141,19.63,2767.83,M,Category B,"Main Switch, Holders, Ceiling Rose, LED Bulb, Fan",economy,emp_533
SI_11438,OR_11438,item_11538,607,794.71,482388.97,S,Category B,"Main Switch, Holders, Ceiling Rose, Cables, Fan, LED Bulb, Socket/Outlet plug, Switches",tough,emp_1918
SI_11439,OR_11439,item_11539,940,616.23,579256.2,XL,Category C,"Fan, Holders, Socket/Outlet plug, Ceiling Rose",person,emp_1669
SI_11440,OR_11440,item_11540,965,555.16,535729.4,L,Category A,"Main Switch, Ceiling Rose, Switches, Socket/Outlet plug, Holders, LED Bulb, Fan, Cables",finish,emp_2549
SI_11441,OR_11441,item_11541,352,724.81,255133.12,S,Category C,Cables,everybody,emp_1608
SI_11442,OR_11442,item_11542,838,512.39,429382.82,XXL,Category B,"Socket/Outlet plug, LED Bulb, Ceiling Rose, Holders",write,emp_1266
SI_11443,OR_11443,item_11543,834,674.31,562374.54,S,Category C,"LED Bulb, Switches, Cables, Socket/Outlet plug, Main Switch, Fan, Ceiling Rose, Holders",teacher,emp_2044
SI_11444,OR_11444,item_11544,319,268.58,85677.02,XL,Category A,"Ceiling Rose, Socket/Outlet plug, Main Switch, Cables, LED Bulb, Holders, Switches, Fan",finish,emp_2044
SI_11445,OR_11445,item_11545,401,763.23,306055.23,XXL,Category C,"Switches, LED Bulb, Fan, Holders",future,emp_377
SI_11446,OR_11446,item_11546,752,438.54,329782.08,M,Category C,"Switches, Holders, Main Switch, Ceiling Rose",make,emp_639
SI_11447,OR_11447,item_11547,850,937.6,796960.0,XXL,Category B,Fan,one,emp_1800
SI_11448,OR_11448,item_11548,231,10.07,2326.17,L,Category A,LED Bulb,control,emp_2689
SI_11449,OR_11449,item_11549,350,299.8,104930.0,S,Category C,LED Bulb,forward,emp_237
SI_11450,OR_11450,item_11550,752,586.01,440679.52,L,Category B,"Switches, LED Bulb, Ceiling Rose, Socket/Outlet plug, Cables",current,emp_918
SI_11451,OR_11451,item_11551,162,245.39,39753.18,XL,Category C,Socket/Outlet plug,wonder,emp_2441
SI_11452,OR_11452,item_11552,607,986.24,598647.68,L,Category C,"Ceiling Rose, LED Bulb, Cables, Switches, Fan",population,emp_2039
SI_11453,OR_11453,item_11553,621,48.64,30205.44,S,Category B,"Cables, Ceiling Rose, LED Bulb, Main Switch",college,emp_2497
SI_11454,OR_11454,item_11554,791,138.35,109434.85,M,Category A,"Cables, LED Bulb, Switches, Ceiling Rose, Fan, Holders, Main Switch",rise,emp_109
SI_11455,OR_11455,item_11555,246,293.95,72311.7,XL,Category B,"Cables, Ceiling Rose, Socket/Outlet plug, Fan, Holders, Main Switch",grow,emp_340
SI_11456,OR_11456,item_11556,107,107.77,11531.39,L,Category B,"Ceiling Rose, Fan, Socket/Outlet plug, Cables, Switches",form,emp_2629
SI_11457,OR_11457,item_11557,378,660.84,249797.52,XXL,Category B,Cables,should,emp_2447
SI_11458,OR_11458,item_11558,715,195.42,139725.3,M,Category A,"Cables, Fan",quite,emp_314
SI_11459,OR_11459,item_11559,425,928.84,394757.0,XL,Category B,"Ceiling Rose, Socket/Outlet plug, Main Switch, LED Bulb, Holders, Cables, Fan, Switches",side,emp_2422
SI_11460,OR_11460,item_11560,682,828.07,564743.74,XXL,Category C,Ceiling Rose,until,emp_167
SI_11461,OR_11461,item_11561,525,953.5,500587.5,M,Category C,"Main Switch, Holders, Ceiling Rose, Switches, Fan, Cables, LED Bulb",beat,emp_1249
SI_11462,OR_11462,item_11562,626,657.7,411720.2,XXL,Category B,"Ceiling Rose, Holders, Cables",first,emp_1777
SI_11463,OR_11463,item_11563,846,917.19,775942.74,S,Category A,"Ceiling Rose, LED Bulb, Holders, Main Switch, Cables, Socket/Outlet plug, Fan",know,emp_156
SI_11464,OR_11464,item_11564,234,458.99,107403.66,S,Category A,"Fan, Holders, Switches, Ceiling Rose, Socket/Outlet plug, LED Bulb",politics,emp_1762
SI_11465,OR_11465,item_11565,108,461.59,49851.72,M,Category A,"Cables, Socket/Outlet plug, LED Bulb",others,emp_1453
SI_11466,OR_11466,item_11566,795,154.65,122946.75,XXL,Category A,"Main Switch, Ceiling Rose, LED Bulb",imagine,emp_1415
SI_11467,OR_11467,item_11567,256,107.41,27496.96,S,Category B,"Switches, Ceiling Rose, Cables, Holders, LED Bulb",worry,emp_290
SI_11468,OR_11468,item_11568,790,938.54,741446.6,S,Category A,"Fan, Socket/Outlet plug, LED Bulb, Main Switch, Ceiling Rose",everything,emp_1871
SI_11469,OR_11469,item_11569,798,170.99,136450.02,M,Category A,Main Switch,down,emp_684
SI_11470,OR_11470,item_11570,993,551.6,547738.8,XXL,Category C,Ceiling Rose,mission,emp_2237
SI_11471,OR_11471,item_11571,946,488.26,461893.96,XL,Category A,"Fan, Cables, Socket/Outlet plug, Ceiling Rose, Holders, Main Switch",price,emp_2175
SI_11472,OR_11472,item_11572,178,891.64,158711.92,XL,Category B,"LED Bulb, Fan, Holders, Main Switch, Switches",research,emp_2551
SI_11473,OR_11473,item_11573,295,528.46,155895.7,XXL,Category C,"Cables, Switches, Ceiling Rose, Socket/Outlet plug, Main Switch, Holders",test,emp_2632
SI_11474,OR_11474,item_11574,355,533.0,189215.0,XL,Category A,"LED Bulb, Switches, Holders, Cables, Main Switch, Ceiling Rose, Socket/Outlet plug, Fan",energy,emp_2333
SI_11475,OR_11475,item_11575,172,855.44,147135.68,L,Category A,Cables,so,emp_822
SI_11476,OR_11476,item_11576,1000,451.44,451440.0,L,Category C,"LED Bulb, Cables, Switches, Fan, Main Switch, Holders, Socket/Outlet plug, Ceiling Rose",down,emp_835
SI_11477,OR_11477,item_11577,132,713.36,94163.52,S,Category A,"Socket/Outlet plug, Fan",parent,emp_386
SI_11478,OR_11478,item_11578,409,867.69,354885.21,L,Category B,"Ceiling Rose, Socket/Outlet plug",anything,emp_573
SI_11479,OR_11479,item_11579,112,730.45,81810.4,XL,Category B,"Holders, Switches, LED Bulb, Fan",employee,emp_1153
SI_11480,OR_11480,item_11580,885,685.27,606463.95,XL,Category A,Socket/Outlet plug,participant,emp_2597
SI_11481,OR_11481,item_11581,259,108.66,28142.94,S,Category C,"LED Bulb, Fan",represent,emp_271
SI_11482,OR_11482,item_11582,147,987.62,145180.14,XXL,Category B,"Cables, Ceiling Rose, LED Bulb, Main Switch, Holders, Fan",television,emp_1501
SI_11483,OR_11483,item_11583,285,567.1,161623.5,S,Category C,"Ceiling Rose, Main Switch, Socket/Outlet plug",box,emp_1044
SI_11484,OR_11484,item_11584,114,434.93,49582.02,XL,Category C,"Holders, Socket/Outlet plug, Ceiling Rose, Cables",design,emp_442
SI_11485,OR_11485,item_11585,262,629.33,164884.46,L,Category B,"Switches, LED Bulb, Fan, Ceiling Rose, Main Switch, Cables, Socket/Outlet plug",consumer,emp_1467
SI_11486,OR_11486,item_11586,233,358.62,83558.46,M,Category A,"Main Switch, Fan, Socket/Outlet plug, Switches, Cables, Ceiling Rose, Holders",role,emp_1422
