order_id,customer_id,order_date,order_time,total_order_amount
OR_11213,customer_103135,2022-01-15,21:14:00,115.42
OR_11214,customer_106423,2020-03-02,06:08:00,56.35
OR_11215,customer_101748,2021-07-14,21:34:00,313.71
OR_11216,customer_108835,2022-05-27,21:05:00,62.35
OR_11217,customer_10530,2022-08-27,05:52:00,491.09
OR_11218,customer_102581,2022-08-19,21:11:00,73.29
OR_11219,customer_107710,2021-08-08,02:23:00,140.71
OR_11220,customer_109495,2020-03-19,04:15:00,54.37
OR_11221,customer_108612,2022-10-20,18:34:00,138.25
OR_11222,customer_10308,2023-05-16,02:24:00,223.85
OR_11223,customer_102948,2023-09-21,13:11:00,298.54
OR_11224,customer_107292,2022-05-17,10:48:00,260.13
OR_11225,customer_102330,2021-08-16,01:39:00,441.38
OR_11226,customer_103940,2022-04-15,16:12:00,149.58
OR_11227,customer_108731,2022-11-23,23:44:00,228.23
OR_11228,customer_10653,2022-05-31,18:47:00,313.09
OR_11229,customer_104423,2021-04-13,04:20:00,171.66
OR_11230,customer_101983,2021-03-11,22:53:00,144.27
OR_11231,customer_109770,2022-05-05,16:22:00,396.71
OR_11232,customer_108832,2021-03-13,02:45:00,26.75
OR_11233,customer_103783,2021-03-14,16:02:00,87.69
OR_11234,customer_101780,2020-07-02,09:43:00,285.65
OR_11235,customer_108555,2023-11-09,00:54:00,118.89
OR_11236,customer_109023,2022-10-21,21:16:00,167.91
OR_11237,customer_102530,2022-06-04,18:42:00,413.48
OR_11238,customer_101788,2023-03-23,01:25:00,457.85
OR_11239,customer_107294,2022-09-13,18:46:00,166.77
OR_11240,customer_108631,2022-11-15,17:57:00,326.8
OR_11241,customer_106210,2021-06-01,04:24:00,390.41
OR_11242,customer_103011,2021-04-28,05:05:00,226.21
OR_11243,customer_101792,2020-05-12,21:02:00,366.45
OR_11244,customer_104887,2023-04-10,16:40:00,422.14
OR_11245,customer_101945,2023-06-17,23:31:00,147.28
OR_11246,customer_105412,2021-12-07,11:55:00,339.6
OR_11247,customer_102803,2020-11-04,06:06:00,300.25
OR_11248,customer_108256,2023-03-09,21:08:00,416.44
OR_11249,customer_10265,2020-04-19,22:55:00,52.06
OR_11250,customer_109548,2021-02-19,15:35:00,338.8
OR_11251,customer_105714,2021-10-07,21:22:00,416.33
OR_11252,customer_106982,2023-01-10,15:18:00,448.89
OR_11253,customer_103486,2020-12-04,12:10:00,99.88
OR_11254,customer_104020,2023-06-18,09:23:00,353.71
OR_11255,customer_10269,2023-04-28,18:06:00,202.59
OR_11256,customer_105926,2023-03-27,07:22:00,156.98
OR_11257,customer_103939,2023-04-25,18:44:00,498.21
OR_11258,customer_108388,2021-02-25,03:48:00,299.71
OR_11259,customer_108666,2022-06-29,22:34:00,172.34
OR_11260,customer_103794,2023-03-24,22:58:00,115.88
OR_11261,customer_103890,2022-12-12,19:38:00,157.77
OR_11262,customer_105118,2021-12-18,16:19:00,399.15
OR_11263,customer_10547,2023-03-20,23:13:00,496.55
OR_11264,customer_109016,2021-03-12,07:07:00,136.26
OR_11265,customer_101377,2022-02-20,19:58:00,110.5
OR_11266,customer_105065,2023-07-29,11:26:00,11.5
OR_11267,customer_101968,2023-05-06,03:20:00,352.04
OR_11268,customer_102201,2023-01-14,02:58:00,190.56
OR_11269,customer_107369,2020-09-17,13:07:00,93.92
OR_11270,customer_103877,2022-06-01,05:42:00,474.81
OR_11271,customer_109554,2023-09-11,11:28:00,424.88
OR_11272,customer_109986,2020-07-21,19:14:00,290.37
OR_11273,customer_107292,2022-02-22,20:22:00,355.7
OR_11274,customer_10728,2021-12-18,03:28:00,362.32
OR_11275,customer_106298,2023-04-14,22:43:00,64.77
OR_11276,customer_109471,2020-02-15,12:10:00,494.34
OR_11277,customer_108137,2021-11-15,23:02:00,187.54
OR_11278,customer_103946,2020-07-28,15:19:00,246.39
OR_11279,customer_10522,2021-03-03,08:01:00,78.9
OR_11280,customer_103920,2023-10-25,20:33:00,185.16
OR_11281,customer_109590,2022-07-09,07:12:00,496.42
OR_11282,customer_10125,2020-07-28,21:45:00,403.39
OR_11283,customer_107949,2021-05-03,22:48:00,381.97
OR_11284,customer_106569,2022-06-08,16:40:00,347.96
OR_11285,customer_109847,2020-11-12,17:27:00,328.2
OR_11286,customer_106061,2021-03-20,06:25:00,157.74
OR_11287,customer_105551,2023-06-20,01:11:00,110.39
OR_11288,customer_106081,2021-07-17,12:33:00,379.08
OR_11289,customer_105163,2020-09-06,00:49:00,127.23
OR_11290,customer_101822,2023-03-11,06:34:00,57.06
OR_11291,customer_107427,2021-12-29,15:01:00,265.18
OR_11292,customer_1032,2021-11-04,06:17:00,498.64
OR_11293,customer_103783,2022-03-20,08:26:00,162.2
OR_11294,customer_106444,2022-07-22,00:47:00,91.72
OR_11295,customer_10604,2020-08-28,09:46:00,275.19
OR_11296,customer_104321,2022-12-17,11:56:00,396.21
OR_11297,customer_103120,2023-02-01,22:04:00,484.85
OR_11298,customer_109150,2023-05-22,00:18:00,455.18
OR_11299,customer_103335,2022-03-29,14:17:00,433.36
OR_11300,customer_102474,2020-01-05,20:35:00,429.41
OR_11301,customer_108528,2020-12-26,21:15:00,224.12
OR_11302,customer_109679,2023-09-15,20:34:00,479.27
OR_11303,customer_106692,2021-10-18,01:13:00,73.3
OR_11304,customer_102600,2022-01-27,05:02:00,449.76
OR_11305,customer_102081,2022-08-28,20:13:00,383.95
OR_11306,customer_102466,2020-06-25,17:16:00,128.02
OR_11307,customer_108232,2023-07-22,20:08:00,461.21
OR_11308,customer_101489,2020-02-11,00:01:00,321.52
OR_11309,customer_101224,2022-12-25,04:24:00,438.36
OR_11310,customer_104589,2021-07-25,17:06:00,391.32
OR_11311,customer_101900,2023-06-27,18:46:00,104.53
OR_11312,customer_108076,2021-04-18,23:50:00,88.01
OR_11313,customer_10118,2023-01-30,06:56:00,446.69
OR_11314,customer_102657,2022-01-12,01:46:00,31.4
OR_11315,customer_109381,2021-11-17,16:41:00,152.37
OR_11316,customer_106472,2020-12-29,01:21:00,72.99
OR_11317,customer_108003,2022-09-25,00:25:00,129.8
OR_11318,customer_108876,2022-11-21,21:48:00,166.72
OR_11319,customer_106611,2020-06-27,17:41:00,127.09
OR_11320,customer_104549,2022-03-18,19:36:00,451.18
OR_11321,customer_10972,2020-07-06,23:33:00,213.12
OR_11322,customer_105941,2022-06-07,00:32:00,261.96
OR_11323,customer_101378,2020-06-19,20:56:00,190.41
OR_11324,customer_107501,2021-05-09,16:08:00,464.69
OR_11325,customer_107560,2021-11-28,11:33:00,119.65
OR_11326,customer_101212,2022-11-17,03:19:00,301.37
OR_11327,customer_102495,2022-05-12,01:50:00,449.58
OR_11328,customer_108234,2020-04-21,14:03:00,30.87
OR_11329,customer_102257,2023-07-14,03:41:00,440.53
OR_11330,customer_10488,2020-09-17,02:09:00,328.55
OR_11331,customer_101579,2021-07-29,17:45:00,271.8
OR_11332,customer_103456,2022-05-07,17:51:00,429.71
OR_11333,customer_10396,2023-09-07,08:42:00,292.2
OR_11334,customer_105229,2023-07-16,17:04:00,144.47
OR_11335,customer_101509,2021-11-16,07:48:00,231.08
OR_11336,customer_106135,2023-06-18,17:09:00,268.01
OR_11337,customer_105775,2023-07-21,22:10:00,195.64
OR_11338,customer_101246,2021-03-07,07:33:00,250.01
OR_11339,customer_106956,2020-05-14,13:07:00,307.1
OR_11340,customer_106297,2021-05-05,16:11:00,171.88
OR_11341,customer_106927,2021-10-07,18:12:00,38.24
OR_11342,customer_101346,2021-04-20,09:44:00,95.38
OR_11343,customer_101589,2023-03-22,02:11:00,183.0
OR_11344,customer_10673,2023-04-15,07:38:00,179.91
OR_11345,customer_10118,2020-07-14,11:09:00,270.55
OR_11346,customer_104885,2021-07-07,16:03:00,140.08
OR_11347,customer_103954,2020-09-21,00:10:00,223.63
OR_11348,customer_10230,2021-11-24,21:39:00,396.17
OR_11349,customer_103092,2020-06-09,18:16:00,470.73
OR_11350,customer_107148,2023-01-11,02:52:00,300.67
OR_11351,customer_104758,2021-10-14,04:08:00,92.35
OR_11352,customer_106373,2022-01-03,09:06:00,207.9
OR_11353,customer_105455,2023-10-03,06:46:00,463.51
OR_11354,customer_108047,2020-06-26,15:52:00,344.63
OR_11355,customer_105095,2021-02-12,02:20:00,75.18
OR_11356,customer_104851,2022-07-24,18:56:00,303.77
OR_11357,customer_108857,2020-12-12,21:40:00,149.01
OR_11358,customer_107129,2022-12-05,03:42:00,69.63
OR_11359,customer_104581,2020-11-22,11:32:00,439.64
OR_11360,customer_10393,2021-05-20,04:48:00,259.05
OR_11361,customer_101645,2022-01-27,20:55:00,168.65
OR_11362,customer_103907,2021-04-03,05:50:00,11.82
OR_11363,customer_109337,2023-06-21,04:54:00,120.33
OR_11364,customer_10451,2023-08-10,13:17:00,382.52
OR_11365,customer_104411,2022-09-23,07:23:00,405.0
OR_11366,customer_101410,2022-12-19,03:06:00,62.75
OR_11367,customer_109954,2023-03-13,15:03:00,480.93
OR_11368,customer_103826,2022-12-29,20:45:00,115.33
OR_11369,customer_106259,2022-12-12,19:22:00,269.43
OR_11370,customer_104689,2022-05-29,13:40:00,117.78
OR_11371,customer_102236,2023-09-02,15:50:00,33.57
OR_11372,customer_108670,2022-01-17,05:32:00,173.59
OR_11373,customer_10767,2023-10-09,04:09:00,66.82
OR_11374,customer_108736,2020-08-10,04:05:00,463.34
OR_11375,customer_103648,2022-12-18,02:51:00,435.15
OR_11376,customer_101199,2022-02-04,13:31:00,436.57
OR_11377,customer_104762,2023-01-06,14:19:00,461.73
OR_11378,customer_103501,2022-01-11,16:25:00,430.4
OR_11379,customer_105998,2020-07-07,14:40:00,43.49
OR_11380,customer_101069,2021-06-14,07:56:00,333.02
OR_11381,customer_10473,2022-03-13,02:53:00,454.4
OR_11382,customer_105880,2023-07-15,02:25:00,56.34
OR_11383,customer_107187,2020-11-11,02:41:00,135.59
OR_11384,customer_102002,2022-06-17,20:22:00,174.68
OR_11385,customer_107885,2020-02-17,02:22:00,479.97
OR_11386,customer_103310,2022-01-18,20:31:00,183.55
OR_11387,customer_106980,2020-06-11,00:49:00,304.59
OR_11388,customer_104717,2020-06-12,13:48:00,392.58
OR_11389,customer_108469,2021-05-01,23:33:00,61.1
OR_11390,customer_105,2020-03-17,16:24:00,277.22
OR_11391,customer_106919,2022-07-01,22:13:00,465.5
OR_11392,customer_103911,2021-10-13,21:28:00,252.49
OR_11393,customer_106417,2021-01-08,14:04:00,260.39
OR_11394,customer_103568,2023-10-24,04:48:00,256.26
OR_11395,customer_102648,2020-06-03,22:57:00,378.26
OR_11396,customer_108108,2023-10-17,21:39:00,349.29
OR_11397,customer_105575,2021-07-11,18:40:00,68.73
OR_11398,customer_105533,2021-06-17,02:39:00,250.33
OR_11399,customer_102207,2020-08-14,17:54:00,205.11
OR_11400,customer_109843,2021-09-09,20:56:00,458.3
OR_11401,customer_105827,2023-11-05,15:43:00,393.44
OR_11402,customer_101859,2022-11-26,11:26:00,52.82
OR_11403,customer_102234,2023-03-20,01:42:00,63.59
OR_11404,customer_109152,2021-04-20,06:43:00,330.07
OR_11405,customer_102051,2023-11-05,19:28:00,312.62
OR_11406,customer_103831,2020-06-16,13:57:00,105.71
OR_11407,customer_105498,2023-12-12,23:58:00,155.15
OR_11408,customer_108036,2022-10-20,22:08:00,371.6
OR_11409,customer_107021,2023-10-13,06:09:00,16.38
OR_11410,customer_105993,2022-03-31,04:07:00,231.66
OR_11411,customer_102030,2023-09-05,07:14:00,155.65
OR_11412,customer_104390,2023-05-15,15:19:00,23.42
OR_11413,customer_107774,2023-03-06,06:12:00,53.59
OR_11414,customer_102111,2020-05-12,11:25:00,322.01
OR_11415,customer_107545,2022-12-21,10:29:00,453.25
OR_11416,customer_102390,2023-01-04,07:34:00,372.82
OR_11417,customer_109191,2022-04-21,19:44:00,304.96
OR_11418,customer_103709,2022-05-20,21:56:00,125.72
OR_11419,customer_108757,2021-06-12,04:56:00,193.89
OR_11420,customer_105780,2023-02-26,10:48:00,217.24
OR_11421,customer_107870,2021-06-08,07:06:00,359.97
OR_11422,customer_106525,2023-01-13,12:40:00,33.58
OR_11423,customer_105144,2021-09-11,01:25:00,279.1
OR_11424,customer_102022,2020-05-18,08:56:00,308.95
OR_11425,customer_104195,2023-09-16,20:30:00,24.5
OR_11426,customer_105150,2020-07-05,09:10:00,238.3
OR_11427,customer_101628,2022-09-09,12:38:00,269.73
OR_11428,customer_10755,2021-01-19,12:03:00,485.36
OR_11429,customer_109673,2020-12-16,02:16:00,291.33
OR_11430,customer_107684,2023-08-15,06:18:00,81.38
OR_11431,customer_106025,2021-11-22,15:40:00,225.82
OR_11432,customer_102412,2022-07-24,07:55:00,334.57
OR_11433,customer_106836,2021-05-16,01:29:00,487.6
OR_11434,customer_106897,2023-12-20,07:51:00,467.96
OR_11435,customer_108935,2021-04-10,06:26:00,318.16
OR_11436,customer_106890,2020-07-15,08:09:00,262.48
OR_11437,customer_101764,2020-01-21,08:50:00,457.82
OR_11438,customer_108084,2020-11-12,23:12:00,192.3
OR_11439,customer_104678,2023-07-27,01:29:00,207.97
OR_11440,customer_101419,2020-01-13,20:24:00,320.04
OR_11441,customer_103734,2022-01-05,22:48:00,57.9
OR_11442,customer_109678,2021-12-18,00:46:00,240.97
OR_11443,customer_105779,2022-03-24,13:42:00,166.76
OR_11444,customer_108097,2021-12-19,21:15:00,456.65
OR_11445,customer_106688,2022-04-25,17:17:00,71.71
OR_11446,customer_105983,2020-03-21,03:42:00,305.86
OR_11447,customer_105536,2022-01-14,09:26:00,226.55
OR_11448,customer_106244,2023-02-17,20:17:00,372.75
OR_11449,customer_103857,2020-02-24,09:17:00,71.67
OR_11450,customer_107090,2023-08-08,14:34:00,422.92
OR_11451,customer_103883,2022-06-05,06:12:00,99.21
OR_11452,customer_101392,2020-08-17,03:47:00,85.89
OR_11453,customer_106270,2020-02-07,16:04:00,39.83
OR_11454,customer_10405,2023-01-22,15:09:00,479.65
OR_11455,customer_107881,2021-04-30,20:23:00,264.51
OR_11456,customer_108195,2021-11-03,02:51:00,323.68
OR_11457,customer_103044,2020-12-22,15:58:00,57.29
OR_11458,customer_103691,2020-02-25,07:45:00,327.12
OR_11459,customer_108649,2023-08-26,17:31:00,197.53
OR_11460,customer_106126,2022-04-18,13:56:00,337.28
OR_11461,customer_106398,2021-06-22,05:50:00,315.64
OR_11462,customer_108258,2023-03-13,13:56:00,271.95
OR_11463,customer_106572,2020-06-01,05:00:00,464.36
OR_11464,customer_101469,2020-04-03,11:01:00,98.89
OR_11465,customer_101724,2021-09-18,08:46:00,159.37
OR_11466,customer_103508,2023-01-22,11:31:00,459.95
OR_11467,customer_103615,2021-03-06,04:06:00,500.0
OR_11468,customer_108150,2020-02-19,13:03:00,228.69
OR_11469,customer_10177,2022-12-16,03:32:00,346.47
OR_11470,customer_105308,2020-11-13,03:29:00,405.03
OR_11471,customer_102670,2021-05-06,19:49:00,16.77
OR_11472,customer_106775,2020-06-18,05:27:00,84.76
OR_11473,customer_101031,2020-01-09,10:54:00,111.9
OR_11474,customer_107255,2023-10-21,20:44:00,221.69
OR_11475,customer_102890,2023-04-14,04:35:00,114.35
OR_11476,customer_102779,2023-09-26,10:41:00,359.57
OR_11477,customer_101195,2022-06-08,02:10:00,231.19
OR_11478,customer_104446,2023-03-07,22:14:00,109.63
OR_11479,customer_109503,2021-03-29,11:48:00,350.22
OR_11480,customer_109751,2022-02-14,15:47:00,406.26
OR_11481,customer_105626,2021-05-17,02:06:00,367.84
OR_11482,customer_107710,2020-01-01,08:41:00,70.77
OR_11483,customer_104144,2022-12-10,14:20:00,63.98
OR_11484,customer_108482,2020-08-27,00:51:00,146.83
OR_11485,customer_106865,2020-12-21,10:24:00,177.13
OR_11486,customer_10420,2020-07-06,02:11:00,482.77
OR_11487,customer_105886,2023-01-06,08:37:00,280.17
OR_11488,customer_107233,2023-03-04,09:11:00,151.23
OR_11489,customer_101190,2020-07-24,00:01:00,143.84
OR_11490,customer_108409,2022-12-21,10:32:00,292.22
OR_11491,customer_102685,2022-09-21,23:45:00,51.37
OR_11492,customer_101345,2023-07-14,20:55:00,270.16
OR_11493,customer_103903,2022-08-13,21:35:00,21.79
OR_11494,customer_101909,2021-08-01,16:28:00,390.17
OR_11495,customer_1035,2021-01-16,00:14:00,192.76
OR_11496,customer_101968,2023-11-08,19:28:00,323.72
OR_11497,customer_104724,2022-11-08,03:40:00,393.43
OR_11498,customer_106298,2020-01-17,14:35:00,15.63
OR_11499,customer_109991,2021-08-05,02:11:00,281.61
OR_11500,customer_106887,2020-09-10,23:28:00,162.88
OR_11501,customer_105322,2021-01-06,19:30:00,247.66
OR_11502,customer_109785,2023-10-12,06:59:00,52.66
OR_11503,customer_105848,2023-09-16,17:23:00,466.56
OR_11504,customer_10160,2020-04-15,16:04:00,87.17
OR_11505,customer_103733,2021-08-03,22:35:00,374.92
OR_11506,customer_105660,2021-04-27,22:59:00,145.45
OR_11507,customer_103384,2021-10-07,21:26:00,84.17
OR_11508,customer_107959,2021-03-23,11:50:00,57.1
OR_11509,customer_102313,2022-01-12,23:47:00,117.05
OR_11510,customer_102795,2022-12-12,14:04:00,55.41
OR_11511,customer_108345,2023-12-29,18:50:00,388.26
OR_11512,customer_102164,2023-06-02,04:18:00,186.47
OR_11513,customer_104040,2021-05-27,16:46:00,393.73
OR_11514,customer_103873,2023-09-13,19:38:00,30.99
OR_11515,customer_103184,2020-11-22,17:03:00,314.82
OR_11516,customer_107159,2021-07-17,14:05:00,356.14
OR_11517,customer_106588,2020-01-28,15:50:00,366.69
OR_11518,customer_106010,2022-08-30,02:04:00,395.92
OR_11519,customer_107118,2023-03-31,16:27:00,79.23
OR_11520,customer_109517,2022-01-30,01:13:00,371.75
OR_11521,customer_108083,2021-07-17,22:16:00,221.64
OR_11522,customer_101469,2022-07-02,00:24:00,483.84
OR_11523,customer_104335,2023-05-01,17:46:00,275.79
OR_11524,customer_106035,2023-09-01,15:57:00,158.29
OR_11525,customer_102764,2023-10-08,17:32:00,492.53
OR_11526,customer_107846,2021-05-26,04:07:00,153.49
OR_11527,customer_103309,2022-11-29,00:36:00,488.28
OR_11528,customer_108231,2023-03-25,06:03:00,492.9
OR_11529,customer_109467,2021-07-17,11:30:00,476.08
OR_11530,customer_101874,2023-07-30,14:50:00,113.14
OR_11531,customer_109054,2022-07-16,17:16:00,38.55
OR_11532,customer_105270,2021-10-05,03:17:00,227.66
OR_11533,customer_102651,2022-02-08,04:30:00,248.4
OR_11534,customer_104504,2023-12-10,06:24:00,49.34
OR_11535,customer_103801,2023-07-21,02:45:00,124.92
OR_11536,customer_101895,2022-11-24,21:22:00,102.41
OR_11537,customer_10843,2020-10-02,06:58:00,325.8
OR_11538,customer_101879,2022-10-14,12:59:00,338.12
OR_11539,customer_103721,2023-08-05,23:39:00,238.46
OR_11540,customer_105524,2021-06-18,07:36:00,70.51
OR_11541,customer_101747,2021-12-07,20:27:00,405.99
OR_11542,customer_10267,2021-04-10,03:31:00,182.04
OR_11543,customer_105328,2022-08-28,20:06:00,60.06
OR_11544,customer_106460,2020-08-28,05:59:00,85.05
OR_11545,customer_109879,2020-10-15,15:05:00,305.14
OR_11546,customer_107162,2023-10-24,05:10:00,247.68
OR_11547,customer_109356,2023-07-03,04:23:00,163.99
OR_11548,customer_108616,2022-12-06,16:34:00,286.44
OR_11549,customer_10857,2020-08-23,01:06:00,243.16
OR_11550,customer_104306,2022-11-30,16:30:00,218.12
OR_11551,customer_101526,2022-01-30,14:59:00,74.51
OR_11552,customer_105972,2021-02-04,18:05:00,382.73
OR_11553,customer_103236,2021-03-16,22:26:00,39.71
OR_11554,customer_104072,2023-03-01,04:59:00,199.71
OR_11555,customer_105023,2020-04-21,02:03:00,218.43
OR_11556,customer_105402,2020-02-03,21:00:00,423.34
OR_11557,customer_107870,2022-02-13,15:19:00,198.22
OR_11558,customer_109689,2023-08-10,21:12:00,127.26
OR_11559,customer_108475,2022-05-08,00:50:00,478.71
OR_11560,customer_105292,2021-08-24,10:14:00,334.54
OR_11561,customer_105004,2021-02-19,14:52:00,207.24
OR_11562,customer_106245,2022-07-07,08:07:00,350.84
OR_11563,customer_104297,2020-02-25,05:51:00,247.95
OR_11564,customer_1071,2021-12-20,05:20:00,151.32
OR_11565,customer_104405,2022-04-30,19:53:00,73.76
OR_11566,customer_105719,2021-05-20,01:21:00,104.42
OR_11567,customer_105504,2020-05-31,05:00:00,434.5
OR_11568,customer_109168,2021-06-16,04:48:00,332.99
OR_11569,customer_10141,2021-09-22,00:19:00,339.47
OR_11570,customer_101463,2023-10-17,10:31:00,136.96
OR_11571,customer_101585,2023-06-01,23:45:00,37.98
OR_11572,customer_102302,2021-07-21,04:08:00,385.57
OR_11573,customer_107158,2020-03-15,19:59:00,36.12
OR_11574,customer_101919,2020-10-08,15:07:00,494.18
OR_11575,customer_106737,2020-05-15,14:41:00,304.17
OR_11576,customer_106981,2020-05-04,07:35:00,486.32
OR_11577,customer_105277,2020-09-15,16:27:00,316.34
OR_11578,customer_108034,2022-08-11,20:50:00,91.15
OR_11579,customer_103883,2023-11-23,07:51:00,111.81
OR_11580,customer_106497,2022-06-30,00:16:00,223.81
OR_11581,customer_10937,2021-02-03,13:23:00,249.02
OR_11582,customer_104679,2022-12-05,18:49:00,434.58
OR_11583,customer_101317,2022-04-26,19:50:00,189.13
OR_11584,customer_10231,2020-02-10,10:00:00,471.21
OR_11585,customer_101982,2023-06-01,15:57:00,34.76
OR_11586,customer_103329,2020-03-03,01:01:00,64.45
OR_11587,customer_109190,2022-12-23,10:15:00,220.13
OR_11588,customer_104985,2023-05-14,02:59:00,159.79
OR_11589,customer_101379,2021-02-26,12:31:00,338.38
OR_11590,customer_101472,2022-03-26,00:50:00,286.83
OR_11591,customer_109131,2022-02-08,17:14:00,12.54
OR_11592,customer_101912,2021-04-24,03:26:00,100.79
OR_11593,customer_102036,2023-08-10,00:00:00,15.48
OR_11594,customer_108487,2023-03-17,08:23:00,118.34
OR_11595,customer_103389,2020-08-27,22:48:00,30.08
OR_11596,customer_104268,2023-03-05,21:06:00,396.91
OR_11597,customer_107350,2022-08-28,13:00:00,44.62
OR_11598,customer_104315,2020-02-20,17:14:00,478.6
OR_11599,customer_105647,2022-11-28,19:39:00,369.27
OR_11600,customer_101466,2021-11-17,11:20:00,457.18
OR_11601,customer_109648,2020-10-06,22:07:00,375.25
OR_11602,customer_101272,2020-12-31,17:45:00,126.36
OR_11603,customer_109125,2023-09-02,08:03:00,422.64
OR_11604,customer_102811,2020-03-29,03:06:00,200.35
