department_id,department_name,location,allocated_budget
D_11780,Administration,office,480595.47
D_11781,Purchasing,office,30911.55
D_11782,Finance,office,371409.83
D_11783,Marketing,office,423763.49
D_11784,Sales,store,214406.74
D_11785,Accounting,store,295196.05
D_11786,Account department,store,47487.07
D_11787,Marketing,store,411641.2
D_11788,Account department,store,288364.38
D_11789,Accounting,office,415368.58
D_11790,Account department,store,50276.74
D_11791,Accounting,store,489362.16
D_11792,Human Resources,office,420724.37
D_11793,Marketing,store,309904.52
D_11794,Finance,store,91828.23
D_11795,Accounting,store,373659.42
D_11796,Purchasing,office,161377.59
D_11797,Finance,office,170676.43
D_11798,Human Resources,office,337634
D_11799,Marketing,store,495372.59
D_11800,Finance,office,85653.6
D_11801,Sales representatives,office,351673.02
D_11802,Sales representatives,office,147853.93
D_11803,Production,office,90026.51
D_11804,Sales representatives,store,351349.08
D_11805,Designing department,office,490632.82
D_11806,Finance,office,351875.31
D_11807,Production,store,112857.48
D_11808,IT,store,46964.55
D_11809,Marketing,office,114296.05
D_11810,Sales representatives,store,468792.25
D_11811,Sales,store,265708.26
D_11812,IT,store,30211.59
D_11813,Administration,store,203087.5
D_11814,Accounting,store,462727.68
D_11815,Accounting,store,222052.13
D_11816,IT,office,243638.88
D_11817,Designing department,store,452494.91
D_11818,Account department,office,224911.57
D_11819,Account department,office,419190.8
D_11820,Finance,store,315042.29
D_11821,Marketing,office,369599.37
D_11822,Accounting,store,214060.49
D_11823,Finance,office,290391.84
D_11824,Production,store,222882.61
D_11825,Accounting,store,350570.59
D_11826,Sales,office,257597.96
D_11827,IT,office,295942.81
D_11828,IT,office,22249.02
D_11829,Administration,store,398211.72
D_11830,Administration,store,187611.51
D_11831,Administration,store,57322.23
D_11832,Sales,office,458758.76
D_11833,Marketing,store,130990.34
D_11834,Designing department,office,214134.89
D_11835,Finance,store,23595.3
D_11836,Purchasing,store,146188.14
D_11837,Purchasing,store,424751.88
D_11838,Sales,office,207801.95
D_11839,Human Resources,office,437622.89
D_11840,Designing department,office,336938.4
D_11841,Purchasing,office,149653.06
D_11842,Finance,store,35700.28
D_11843,IT,store,278462.73
D_11844,Purchasing,office,148631.26
D_11845,Sales representatives,office,339054.32
D_11846,Human Resources,store,316007.94
D_11847,Production,office,291805.77
D_11848,Sales representatives,store,108140.08
D_11849,Human Resources,office,299662.8
D_11850,Production,store,196029.65
D_11851,Marketing,office,135141.18
D_11852,Purchasing,office,491382.68
D_11853,Purchasing,store,232733.1
D_11854,Sales,office,249798.53
D_11855,Sales representatives,store,206644.25
D_11856,Human Resources,office,66301.17
D_11857,Sales representatives,office,243086.64
D_11858,Purchasing,office,353894.56
D_11859,IT,office,447418.6
D_11860,Sales representatives,store,471660.67
D_11861,Sales representatives,office,312737.96
D_11862,Sales representatives,office,335632.43
D_11863,Designing department,store,455830.4
D_11864,Designing department,office,13545.48
D_11865,Marketing,store,350948.05
D_11866,Administration,store,225842.64
D_11867,IT,store,447604.9
D_11868,IT,office,368141.15
D_11869,IT,office,358709.5
D_11870,Sales representatives,store,141586.89
D_11871,Administration,office,291396.12
D_11872,Administration,office,338887.32
D_11873,Human Resources,store,197210.04
D_11874,Accounting,store,176866.67
D_11875,Marketing,store,208578.27
D_11876,Account department,office,449438.7
D_11877,Sales,office,147451.88
D_11878,Accounting,store,312025.02
D_11879,Account department,store,96042.42
D_11880,Human Resources,store,380287.5
D_11881,Administration,office,276881.59
D_11882,Production,office,465664.96
D_11883,Purchasing,store,205872.24
D_11884,Production,store,102235.98
D_11885,Purchasing,store,371802.36
D_11886,Sales representatives,store,312935.01
D_11887,Administration,store,402366.28
D_11888,Accounting,store,260465.31
D_11889,Finance,office,377691.37
D_11890,Production,store,467087.04
D_11891,Accounting,store,489318.08
D_11892,Accounting,office,170639.72
D_11893,Sales,office,220885.1
D_11894,Finance,office,235409.05
D_11895,Accounting,office,310050.21
D_11896,Purchasing,office,472506.94
D_11897,Administration,office,111586.31
D_11898,Designing department,store,139383.61
D_11899,Administration,store,392051.96
D_11900,Designing department,office,265830.33
D_11901,Marketing,store,38265.89
D_11902,Sales representatives,office,182980.7
D_11903,Finance,office,17224.82
D_11904,Administration,store,359219.66
D_11905,Accounting,store,320138.91
D_11906,Account department,office,481187.39
D_11907,Designing department,store,37805.51
D_11908,Purchasing,office,75432.18
D_11909,Human Resources,store,466716.05
D_11910,Sales,store,293618.19
D_11911,Account department,office,52274.53
D_11912,Administration,store,296284.13
D_11913,Sales,office,305311.72
D_11914,Production,store,41628.83
D_11915,Accounting,store,388424.01
D_11916,Human Resources,store,216288.56
D_11917,Accounting,store,34148.56
D_11918,Finance,store,320413.33
D_11919,Administration,store,22723.13
D_11920,Account department,store,444975.48
D_11921,Purchasing,office,155530.05
D_11922,Account department,office,51387.13
D_11923,IT,office,309170.51
D_11924,Accounting,store,312419.9
D_11925,Sales representatives,store,169558.58
D_11926,Sales representatives,store,136965.18
D_11927,Sales,office,337001.77
D_11928,Finance,store,145537.29
D_11929,Sales,office,297812.5
D_11930,Sales representatives,office,165505.86
D_11931,IT,store,172204.74
D_11932,Production,store,385098.05
D_11933,Human Resources,store,444330.64
D_11934,Production,store,365902.01
D_11935,Finance,office,357098.41
D_11936,Designing department,office,399887.07
D_11937,Human Resources,store,208429.43
D_11938,Human Resources,store,320346.78
D_11939,IT,store,466574.19
D_11940,Account department,store,30014.87
D_11941,Designing department,office,243582.44
D_11942,Production,office,410071.18
D_11943,Marketing,office,376204.46
D_11944,Designing department,store,121747.51
D_11945,Administration,office,138975.8
D_11946,Designing department,office,155101.58
D_11947,Sales,office,435199.62
D_11948,Sales representatives,office,205477.06
D_11949,Sales,store,414704.57
D_11950,Marketing,office,52900.78
D_11951,Accounting,office,48657.21
D_11952,Account department,store,179741.58
D_11953,Designing department,store,332434.55
D_11954,Sales,office,485839.32
D_11955,IT,office,274370.96
D_11956,Production,office,20866.67
D_11957,Purchasing,store,178959.79
D_11958,Designing department,store,398536.55
D_11959,IT,store,192083.85
D_11960,IT,store,238904.61
D_11961,Human Resources,store,144649.97
D_11962,Account department,office,248080.67
D_11963,Sales representatives,store,389823.2
D_11964,Marketing,office,456505.59
D_11965,Accounting,store,12942.92
D_11966,Marketing,store,330449.59
D_11967,Accounting,store,327955.62
D_11968,IT,store,199297.73
D_11969,IT,office,261287.99
D_11970,Finance,store,100206.41
D_11971,Purchasing,store,23690.52
D_11972,Production,office,335344.36
D_11973,Designing department,store,48487.55
D_11974,Designing department,office,414972.36
D_11975,Account department,office,487931.86
D_11976,Finance,office,228603.66
D_11977,Production,office,130152.4
D_11978,Accounting,office,459822.54
D_11979,IT,office,65015.66
D_11980,Sales representatives,store,362112.05
D_11981,Accounting,store,496305.14
D_11982,Sales representatives,store,320382.42
D_11983,Administration,office,425954.18
D_11984,Human Resources,store,491863.9
D_11985,Administration,office,292618.97
D_11986,Finance,store,57469.91
D_11987,Marketing,office,241453.93
D_11988,Marketing,office,410357.08
D_11989,Administration,office,287629.71
D_11990,Production,store,337377.15
D_11991,Sales representatives,office,197027.62
D_11992,Sales,store,42989.85
D_11993,Production,office,335247.75
D_11994,Account department,office,346994.04
D_11995,Administration,office,18785.53
D_11996,Designing department,office,46085.08
D_11997,Sales representatives,store,242643.7
D_11998,Designing department,office,355283.43
D_11999,Purchasing,store,49341.67
D_12000,Account department,store,389044.76
D_12001,Sales,store,203618.31
D_12002,Human Resources,office,235138.57
D_12003,Account department,store,12799.38
D_12004,Marketing,store,281786.09
D_12005,Finance,office,177898.99
D_12006,Accounting,store,381154.2
D_12007,IT,office,253446.93
D_12008,Accounting,store,270201.56
D_12009,Designing department,store,232352.26
D_12010,Purchasing,office,25175.8
D_12011,Administration,store,273695.81
D_12012,Designing department,office,206181.03
D_12013,Designing department,store,117682.96
D_12014,Accounting,office,161353.1
D_12015,Purchasing,office,488488.17
D_12016,Account department,store,490857.89
D_12017,Account department,store,142227.27
D_12018,IT,store,360132.3
D_12019,Sales,office,400078.53
D_12020,IT,office,225088.53
D_12021,Purchasing,store,460120.56
D_12022,Sales,office,183383.82
D_12023,Human Resources,office,26269.33
D_12024,IT,office,473918.69
D_12025,Sales representatives,store,30642.71
D_12026,Sales representatives,store,54614.32
D_12027,Accounting,store,28320.33
D_12028,Sales representatives,store,156392.87
D_12029,Administration,store,474679.5
D_12030,Purchasing,office,102686.37
D_12031,Sales representatives,office,212449.79
D_12032,Sales representatives,store,292058.4
D_12033,Administration,store,450039.61
D_12034,Human Resources,store,70534.22
D_12035,Sales,store,112591.56
D_12036,Account department,office,126422.35
D_12037,Purchasing,store,349390.2
D_12038,Sales,office,373010.61
D_12039,Finance,office,443689.64
D_12040,Account department,office,453905.63
D_12041,Purchasing,store,203774.46
D_12042,Administration,store,254480.85
D_12043,Human Resources,office,282655.12
D_12044,Sales representatives,office,310626.92
D_12045,Sales representatives,office,32494.61
D_12046,Purchasing,store,13374.41
D_12047,Marketing,store,491951.03
D_12048,Human Resources,office,280869.66
D_12049,Purchasing,office,407368.6
D_12050,Sales,office,145976.87
D_12051,Finance,office,205661.32
D_12052,IT,store,400707.28
D_12053,Sales representatives,store,427671.28
D_12054,Purchasing,office,286741.61
D_12055,Account department,store,160647.24
D_12056,Marketing,store,186204.91
D_12057,Sales representatives,store,314222.96
D_12058,Accounting,store,277838.71
D_12059,Marketing,store,115291.3
D_12060,Sales representatives,office,143305.24
D_12061,Administration,office,82607.9
D_12062,Administration,office,283681.48
D_12063,Accounting,office,301683.69
D_12064,Purchasing,office,150242.84
D_12065,Designing department,office,253888.38
D_12066,Administration,store,185959.36
D_12067,Marketing,office,310668.65
D_12068,Purchasing,office,168668.81
D_12069,Sales,store,290780.06
D_12070,Sales representatives,store,28349.67
D_12071,Sales,store,265618.68
D_12072,Sales representatives,store,363928.95
D_12073,Production,office,16642.53
D_12074,Sales,store,232850.02
D_12075,Production,office,27553.8
D_12076,Production,store,43829.47
D_12077,Marketing,office,186972.87
D_12078,Account department,store,111176.39
D_12079,Designing department,office,159714.94
D_12080,Production,office,407820.46
D_12081,Accounting,office,192302.78
D_12082,Account department,office,368456.69
D_12083,Sales,office,60197.82
D_12084,Sales,office,122590.87
D_12085,Human Resources,store,215139.24
D_12086,Finance,office,242612.78
D_12087,Account department,store,437637.58
D_12088,Finance,office,184239.4
D_12089,IT,office,23782.16
D_12090,Human Resources,office,316657.83
D_12091,Production,office,131905.97
D_12092,Administration,office,225322.4
D_12093,IT,store,229247.95
D_12094,Purchasing,store,313754.24
D_12095,Designing department,office,270439.92
D_12096,IT,office,65063.84
D_12097,Accounting,store,342153.37
D_12098,Administration,office,437531.99
D_12099,Production,store,161835.79
D_12100,Account department,store,499401.35
D_12101,Purchasing,office,295603.04
D_12102,Designing department,store,61681.09
D_12103,Administration,office,381568.39
D_12104,Designing department,store,247510.19
D_12105,Administration,office,191101.65
D_12106,Sales representatives,store,234853.14
D_12107,Human Resources,office,16689.06
D_12108,Purchasing,office,382628.78
D_12109,Production,office,208940.29
D_12110,Purchasing,office,44074.89
D_12111,Finance,store,109675.84
D_12112,Production,store,344797.2
D_12113,Designing department,office,376468.11
D_12114,Account department,office,118843.27
D_12115,Sales,office,71726.53
D_12116,Account department,office,242790.26
D_12117,Accounting,store,244104.53
D_12118,Sales representatives,office,329320.65
D_12119,Designing department,store,307243.58
D_12120,Account department,office,280743.47
D_12121,Administration,store,206761.98
D_12122,Sales,store,457968.6
D_12123,Human Resources,store,27430.27
D_12124,Sales,store,164447.17
D_12125,Finance,office,491966.15
D_12126,Human Resources,store,213228.18
D_12127,Human Resources,store,111333.59
D_12128,Sales representatives,store,323985.67
D_12129,Sales,office,322835.66
D_12130,Accounting,store,324539.13
D_12131,Sales representatives,store,146902.63
D_12132,Sales representatives,office,142757.57
D_12133,Purchasing,office,86776.6
D_12134,Administration,store,43101.36
D_12135,Finance,store,224158.69
D_12136,Production,store,73024.48
D_12137,Sales representatives,store,443940.64
D_12138,IT,store,456343.22
D_12139,Designing department,store,82303.89
D_12140,Finance,store,206076.61
D_12141,Sales representatives,store,302242.39
D_12142,Sales representatives,office,400592.13
D_12143,Sales representatives,store,272848.27
D_12144,Account department,office,43157.79
D_12145,Accounting,store,480863.39
D_12146,IT,store,121398.37
D_12147,IT,office,328703.06
D_12148,Marketing,office,323527.11
D_12149,Account department,store,454484.98
D_12150,Finance,office,399009.21
D_12151,Accounting,office,410470.33
D_12152,Purchasing,store,178974.26
D_12153,Production,store,416986.38
D_12154,Marketing,office,181133.27
D_12155,IT,store,247558.41
D_12156,Purchasing,office,117048.27
D_12157,Designing department,office,65722.91
D_12158,Administration,office,359158.77
D_12159,Human Resources,office,32278.39
